date,open,high,low,close,volume,%-ret-1,%-ret-4,%-vol-24,%-price-ma-ratio,%-raw_open,%-raw_high,%-raw_low,%-raw_close
2026-01-01 00:00:00+00:00,1,1.0024811037516401,0.9850531155469916,1,156.13996265220572,0,0,0,0,1,1.0024811037516401,0.9850531155469916,1
2026-01-01 00:15:00+00:00,1,1.0032217435345763,0.97652717653464738,1.0014899675778401,364.15031118698829,0.0014899675778401456,0,0,0,1,1.0032217435345763,0.97652717653464738,1.0014899675778401
2026-01-01 00:30:00+00:00,1.0014899675778401,1.0032936689271701,0.97598446678449402,0.99844493104803389,248.52450954947969,-0.0030405062740377353,0,0,0,1.0014899675778401,1.0032936689271701,0.97598446678449402,0.99844493104803389
2026-01-01 00:45:00+00:00,0.99844493104803389,1.0011019542505737,0.97824326037464848,0.99610237698461646,308.13661842368413,-0.0023462025701893596,0,0,0,0.99844493104803389,1.0011019542505737,0.97824326037464848,0.99610237698461646
2026-01-01 01:00:00+00:00,0.99610237698461646,0.99786021043344331,0.95961384790203885,0.9805077651254801,928.98432621997074,-0.015655631609216791,-0.019492234874519898,0,0,0.99610237698461646,0.99786021043344331,0.95961384790203885,0.9805077651254801
2026-01-01 01:15:00+00:00,0.9805077651254801,0.98723874156382707,0.95680439336512146,0.98519714971820438,979.65084389521439,0.0047826083173589939,-0.016268578205571926,0,0,0.9805077651254801,0.98723874156382707,0.95680439336512146,0.98519714971820438
2026-01-01 01:30:00+00:00,0.98519714971820438,1.0007167056233635,0.96343490821749556,0.99891397325408104,254.35489863431627,0.01392292247272553,0.00046977273504200667,0,0,0.98519714971820438,1.0007167056233635,0.96343490821749556,0.99891397325408104
2026-01-01 01:45:00+00:00,0.99891397325408104,1.0013127897629022,0.97020455575508446,0.99259035727571965,284.80492525626755,-0.0063304910609683906,-0.0035257617992322521,0,0,0.99891397325408104,1.0013127897629022,0.97020455575508446,0.99259035727571965
2026-01-01 02:00:00+00:00,0.99259035727571965,0.99441516750017189,0.97653849800914061,0.99121781190071823,600.48598051652584,-0.0013827913649780976,0.010922959670663701,0,0,0.99259035727571965,0.99441516750017189,0.97653849800914061,0.99121781190071823
2026-01-01 02:15:00+00:00,0.99121781190071823,0.99312126984159643,0.97255414002639806,0.99049845463157926,687.04842670874416,-0.00072573077329951552,0.0053809584354675977,0,0,0.99121781190071823,0.99312126984159643,0.97255414002639806,0.99049845463157926
2026-01-01 02:30:00+00:00,0.99049845463157926,0.99578447171020612,0.97029301639468524,0.99348817659290301,157.16983884815767,0.0030184014395415737,-0.0054316956279056861,0,0,0.99049845463157926,0.99578447171020612,0.97029301639468524,0.99348817659290301
2026-01-01 02:45:00+00:00,0.99348817659290301,0.99566225977209011,0.967909664608542,0.98998913487738649,172.65996896955147,-0.0035219762025917589,-0.0026206404074612388,0,0,0.99348817659290301,0.99566225977209011,0.967909664608542,0.98998913487738649
2026-01-01 03:00:00+00:00,0.98998913487738649,0.99471224522315282,0.97467985426948056,0.99261999341389029,642.68943792989023,0.0026574620304591345,0.0014146048389538368,0,0,0.98998913487738649,0.99471224522315282,0.97467985426948056,0.99261999341389029
2026-01-01 03:15:00+00:00,0.99261999341389029,0.99515835886422299,0.96972280061489846,0.99221722105281718,438.69296564257064,-0.00040576692364202582,0.0017352540159967234,0,0,0.99261999341389029,0.99515835886422299,0.96972280061489846,0.99221722105281718
2026-01-01 03:30:00+00:00,0.99221722105281718,0.99408016384431219,0.95721722646094087,0.97877539238054079,145.19985141826612,-0.013547264033588968,-0.014809219232803206,0,0,0.99221722105281718,0.99408016384431219,0.95721722646094087,0.97877539238054079
